Date,Year,Month Number,DayNum,WeekNum,total,WeekDay
2017-11-29 00:00:00,2017,11,29,48,8.17399999499321,4
2017-11-30 00:00:00,2017,11,30,48,15.04500013589859,5
2017-12-01 00:00:00,2017,12,1,48,18.8440001308918,6
2017-12-02 00:00:00,2017,12,2,48,13.094999864697456,7
2017-12-03 00:00:00,2017,12,3,49,4.26800000667572,1
2017-12-04 00:00:00,2017,12,4,49,4.426000028848648,2
2017-12-05 00:00:00,2017,12,5,49,16.14900016784668,3
2017-12-06 00:00:00,2017,12,6,49,3.867000013589859,4
2017-12-07 00:00:00,2017,12,7,49,9.847000002861023,5
2017-12-08 00:00:00,2017,12,8,49,5.708999991416931,6
2017-12-09 00:00:00,2017,12,9,49,13.408999919891357,7
2017-12-10 00:00:00,2017,12,10,50,10.962000072002411,1
2017-12-11 00:00:00,2017,12,11,50,5.493999928236008,2
2017-12-12 00:00:00,2017,12,12,50,3.511000096797943,3
2017-12-13 00:00:00,2017,12,13,50,9.464000046253204,4
2017-12-14 00:00:00,2017,12,14,50,5.835000038146973,5
2017-12-15 00:00:00,2017,12,15,50,15.183000147342682,6
2017-12-16 00:00:00,2017,12,16,50,14.107999920845032,7
2017-12-17 00:00:00,2017,12,17,51,12.217000007629395,1
2017-12-18 00:00:00,2017,12,18,51,6.849000245332718,2
2017-12-19 00:00:00,2017,12,19,51,16.10500006377697,3
2017-12-20 00:00:00,2017,12,20,51,5.791000157594681,4
2017-12-21 00:00:00,2017,12,21,51,5.258000135421753,5
2017-12-22 00:00:00,2017,12,22,51,18.73100021481514,6
2017-12-23 00:00:00,2017,12,23,51,9.704000115394592,7
2017-12-24 00:00:00,2017,12,24,52,4.692000150680542,1
2017-12-25 00:00:00,2017,12,25,52,0,2
2017-12-26 00:00:00,2017,12,26,52,1.4989999532699585,3
2017-12-27 00:00:00,2017,12,27,52,10.855000108480453,4
2017-12-28 00:00:00,2017,12,28,52,10.917999923229218,5
2017-12-29 00:00:00,2017,12,29,52,8.845000103116035,6
2017-12-30 00:00:00,2017,12,30,52,4.568999946117401,7
2017-12-31 00:00:00,2017,12,31,53,2.093000054359436,1
2018-01-01 00:00:00,2018,1,1,1,0,2
2018-01-02 00:00:00,2018,1,2,1,1.0750000476837158,3
2018-01-03 00:00:00,2018,1,3,1,4.078000009059906,4
2018-01-04 00:00:00,2018,1,4,1,5.370999872684479,5
2018-01-05 00:00:00,2018,1,5,1,4.9339998960494995,6
2018-01-06 00:00:00,2018,1,6,1,3.1419999599456787,7
2018-01-07 00:00:00,2018,1,7,2,7.447000056505203,1
2018-01-08 00:00:00,2018,1,8,2,6.584000051021576,2
2018-01-09 00:00:00,2018,1,9,2,12.843999862670898,3
2018-01-10 00:00:00,2018,1,10,2,29.236000388860703,4
2018-01-11 00:00:00,2018,1,11,2,20.23899981379509,5
2018-01-12 00:00:00,2018,1,12,2,19.654999911785126,6
2018-01-13 00:00:00,2018,1,13,2,28.660999685525894,7
2018-01-14 00:00:00,2018,1,14,3,16.7389999628067,1
2018-01-15 00:00:00,2018,1,15,3,9.180999845266342,2
2018-01-16 00:00:00,2018,1,16,3,11.430999755859375,3
2018-01-17 00:00:00,2018,1,17,3,11.51899990439415,4
2018-01-18 00:00:00,2018,1,18,3,9.850999891757965,5
2018-01-19 00:00:00,2018,1,19,3,18.610999941825867,6
2018-01-20 00:00:00,2018,1,20,3,9.097000032663345,7
2018-01-21 00:00:00,2018,1,21,4,10.709000021219254,1
2018-01-22 00:00:00,2018,1,22,4,6.312999993562698,2
2018-01-23 00:00:00,2018,1,23,4,3.7350000143051147,3
2018-01-24 00:00:00,2018,1,24,4,7.401000022888184,4
2018-01-25 00:00:00,2018,1,25,4,7.364000082015991,5
2018-01-26 00:00:00,2018,1,26,4,5.022999972105026,6
2018-01-27 00:00:00,2018,1,27,4,9.63400000333786,7
2018-01-28 00:00:00,2018,1,28,5,8.603000164031982,1
2018-01-29 00:00:00,2018,1,29,5,11.919999957084656,2
2018-01-30 00:00:00,2018,1,30,5,22.316000074148178,3
2018-01-31 00:00:00,2018,1,31,5,16.94899994134903,4
2018-02-01 00:00:00,2018,2,1,5,17.236999958753586,5
2018-02-02 00:00:00,2018,2,2,5,15.156000018119812,6
2018-02-03 00:00:00,2018,2,3,5,36.15600022673607,7
2018-02-04 00:00:00,2018,2,4,6,28.810000002384186,1
2018-02-05 00:00:00,2018,2,5,6,3.6980000138282776,2
2018-02-06 00:00:00,2018,2,6,6,3.571000039577484,3
2018-02-07 00:00:00,2018,2,7,6,10.235999882221222,4
2018-02-08 00:00:00,2018,2,8,6,13.584000051021576,5
2018-02-09 00:00:00,2018,2,9,6,18.96400013566017,6
2018-02-10 00:00:00,2018,2,10,6,34.855999648571014,7
2018-02-11 00:00:00,2018,2,11,7,7.284000068902969,1
2018-02-12 00:00:00,2018,2,12,7,7.431000113487244,2
2018-02-13 00:00:00,2018,2,13,7,10.127999782562256,3
2018-02-14 00:00:00,2018,2,14,7,8.56800001859665,4
2018-02-15 00:00:00,2018,2,15,7,10.37799996137619,5
2018-02-16 00:00:00,2018,2,16,7,25.137999773025513,6
2018-02-17 00:00:00,2018,2,17,7,21.805999726057053,7
2018-02-18 00:00:00,2018,2,18,8,6.0040000677108765,1
2018-02-19 00:00:00,2018,2,19,8,7.6230000257492065,2
2018-02-20 00:00:00,2018,2,20,8,17.579000174999237,3
2018-02-21 00:00:00,2018,2,21,8,19.584999918937683,4
2018-02-22 00:00:00,2018,2,22,8,14.700999975204468,5
2018-02-23 00:00:00,2018,2,23,8,12.39800015091896,6
2018-02-24 00:00:00,2018,2,24,8,16.462999999523163,7
2018-02-25 00:00:00,2018,2,25,9,8.887999951839447,1
2018-02-26 00:00:00,2018,2,26,9,0.996999979019165,2
2018-02-27 00:00:00,2018,2,27,9,21.244000017642975,3
2018-02-28 00:00:00,2018,2,28,9,13.095999926328659,4
2018-03-01 00:00:00,2018,3,1,9,7.135999917984009,5
2018-03-02 00:00:00,2018,3,2,9,5.265999913215637,6
2018-03-03 00:00:00,2018,3,3,9,22.154999792575836,7
2018-03-04 00:00:00,2018,3,4,10,1.8669999837875366,1
2018-03-05 00:00:00,2018,3,5,10,0,2
2018-03-06 00:00:00,2018,3,6,10,0,3
2018-03-07 00:00:00,2018,3,7,10,0,4
2018-03-08 00:00:00,2018,3,8,10,9.902000039815903,5
2018-03-09 00:00:00,2018,3,9,10,27.504999965429306,6
2018-03-10 00:00:00,2018,3,10,10,24.754999965429306,7
2018-03-11 00:00:00,2018,3,11,11,9.49899998307228,1
2018-03-12 00:00:00,2018,3,12,11,2.0949999690055847,2
2018-03-13 00:00:00,2018,3,13,11,14.012000024318695,3
2018-03-14 00:00:00,2018,3,14,11,0,4
2018-03-15 00:00:00,2018,3,15,11,13.397999793291092,5
2018-03-16 00:00:00,2018,3,16,11,14.179999649524689,6
2018-03-17 00:00:00,2018,3,17,11,25.314000077545643,7
2018-03-18 00:00:00,2018,3,18,12,14.712000131607056,1
2018-03-19 00:00:00,2018,3,19,12,11.280000030994415,2
2018-03-20 00:00:00,2018,3,20,12,0,3
2018-03-21 00:00:00,2018,3,21,12,9.024999916553497,4
2018-03-22 00:00:00,2018,3,22,12,6.884999930858612,5
2018-03-23 00:00:00,2018,3,23,12,11.73200011253357,6
2018-03-24 00:00:00,2018,3,24,12,11.26699984073639,7
2018-03-25 00:00:00,2018,3,25,13,12.314000219106674,1
2018-03-26 00:00:00,2018,3,26,13,4.468999981880188,2
2018-03-27 00:00:00,2018,3,27,13,11.039000034332275,3
2018-03-28 00:00:00,2018,3,28,13,10.818000078201294,4
2018-03-29 00:00:00,2018,3,29,13,19.13899999856949,5
2018-03-30 00:00:00,2018,3,30,13,27.296000123023987,6
2018-03-31 00:00:00,2018,3,31,13,13.081000089645386,7
2018-04-01 00:00:00,2018,4,1,14,5.924999892711639,1
2018-04-02 00:00:00,2018,4,2,14,0,2
2018-04-03 00:00:00,2018,4,3,14,6.688000202178955,3
2018-04-04 00:00:00,2018,4,4,14,8.042000085115433,4
2018-04-05 00:00:00,2018,4,5,14,16.50600016117096,5
2018-04-06 00:00:00,2018,4,6,14,15.122000098228455,6
2018-04-07 00:00:00,2018,4,7,14,10.36600011587143,7
2018-04-08 00:00:00,2018,4,8,15,6.12600003182888,1
2018-04-09 00:00:00,2018,4,9,15,4.299000024795532,2
2018-04-10 00:00:00,2018,4,10,15,13.667999863624573,3
2018-04-11 00:00:00,2018,4,11,15,6.22299998998642,4
2018-04-12 00:00:00,2018,4,12,15,10.16100025177002,5
2018-04-13 00:00:00,2018,4,13,15,11.663999944925308,6
2018-04-14 00:00:00,2018,4,14,15,39.17999982833862,7
2018-04-15 00:00:00,2018,4,15,16,16.91800022125244,1
2018-04-16 00:00:00,2018,4,16,16,3.1480000019073486,2
2018-04-17 00:00:00,2018,4,17,16,8.245999842882156,3
2018-04-18 00:00:00,2018,4,18,16,10.444000005722046,4
2018-04-19 00:00:00,2018,4,19,16,18.60899990797043,5
2018-04-20 00:00:00,2018,4,20,16,14.75500014424324,6
2018-04-21 00:00:00,2018,4,21,16,14.306999802589417,7
2018-04-22 00:00:00,2018,4,22,17,11.564000129699707,1
2018-04-23 00:00:00,2018,4,23,17,5.278999924659729,2
2018-04-24 00:00:00,2018,4,24,17,16.954000174999237,3
2018-04-25 00:00:00,2018,4,25,17,12.66199991106987,4
2018-04-26 00:00:00,2018,4,26,17,33.322000086307526,5
2018-04-27 00:00:00,2018,4,27,17,15.098000049591064,6
2018-04-28 00:00:00,2018,4,28,17,4.9700000286102295,7
2018-04-29 00:00:00,2018,4,29,18,14.829000025987625,1
2018-04-30 00:00:00,2018,4,30,18,9.311000153422356,2
2018-05-01 00:00:00,2018,5,1,18,11.889999628067017,3
2018-05-02 00:00:00,2018,5,2,18,8.271999955177307,4
2018-05-03 00:00:00,2018,5,3,18,17.95800021290779,5
2018-05-04 00:00:00,2018,5,4,18,26.131000101566315,6
2018-05-05 00:00:00,2018,5,5,18,19.156000077724457,7
2018-05-06 00:00:00,2018,5,6,19,27.203999876976013,1
2018-05-07 00:00:00,2018,5,7,19,6.815000027418137,2
2018-05-08 00:00:00,2018,5,8,19,36.007000118494034,3
2018-05-09 00:00:00,2018,5,9,19,21.986000180244446,4
2018-05-10 00:00:00,2018,5,10,19,29.45899999141693,5
2018-05-11 00:00:00,2018,5,11,19,21.428999930620193,6
2018-05-12 00:00:00,2018,5,12,19,42.590999722480774,7
2018-05-13 00:00:00,2018,5,13,20,51.51999989151955,1
2018-05-14 00:00:00,2018,5,14,20,0,2
2018-05-15 00:00:00,2018,5,15,20,13.474999964237213,3
2018-05-16 00:00:00,2018,5,16,20,26.443999856710434,4
2018-05-17 00:00:00,2018,5,17,20,19.890999972820282,5
2018-05-18 00:00:00,2018,5,18,20,27.132999747991562,6
2018-05-19 00:00:00,2018,5,19,20,21.09000000357628,7
2018-05-20 00:00:00,2018,5,20,21,18.04500025510788,1
2018-05-21 00:00:00,2018,5,21,21,4.695000052452087,2
2018-05-22 00:00:00,2018,5,22,21,7.749000132083893,3
2018-05-23 00:00:00,2018,5,23,21,13.156000018119812,4
2018-05-24 00:00:00,2018,5,24,21,0,5
2018-05-25 00:00:00,2018,5,25,21,47.99800002574921,6
2018-05-26 00:00:00,2018,5,26,21,56.04699981212616,7
2018-05-27 00:00:00,2018,5,27,22,57.930999875068665,1
2018-05-28 00:00:00,2018,5,28,22,8.671000063419342,2
2018-05-29 00:00:00,2018,5,29,22,12.39000004529953,3
2018-05-30 00:00:00,2018,5,30,22,20.02700012922287,4
2018-05-31 00:00:00,2018,5,31,22,23.031000018119812,5
2018-06-01 00:00:00,2018,6,1,22,23.55200019478798,6
2018-06-02 00:00:00,2018,6,2,22,48.823999762535095,7
2018-06-03 00:00:00,2018,6,3,23,40.135999858379364,1
2018-06-04 00:00:00,2018,6,4,23,13.351000130176544,2
2018-06-05 00:00:00,2018,6,5,23,23.901000142097473,3
2018-06-06 00:00:00,2018,6,6,23,33.511999905109406,4
2018-06-07 00:00:00,2018,6,7,23,18.353000193834305,5
2018-06-08 00:00:00,2018,6,8,23,35.76499980688095,6
2018-06-09 00:00:00,2018,6,9,23,24.90100036561489,7
2018-06-10 00:00:00,2018,6,10,24,52.01500007510185,1
2018-06-11 00:00:00,2018,6,11,24,13.237999975681305,2
2018-06-12 00:00:00,2018,6,12,24,14.362999856472015,3
2018-06-13 00:00:00,2018,6,13,24,41.57599972188473,4
2018-06-14 00:00:00,2018,6,14,24,12.737999975681305,5
2018-06-15 00:00:00,2018,6,15,24,4.443000078201294,6
2018-06-16 00:00:00,2018,6,16,24,28.620999962091446,7
2018-06-17 00:00:00,2018,6,17,25,26.400999903678894,1
2018-06-18 00:00:00,2018,6,18,25,4.7480001002550125,2
2018-06-19 00:00:00,2018,6,19,25,15.91399997472763,3
2018-06-20 00:00:00,2018,6,20,25,7.681000143289566,4
2018-06-21 00:00:00,2018,6,21,25,19.47000002861023,5
2018-06-22 00:00:00,2018,6,22,25,10.550999969244003,6
2018-06-23 00:00:00,2018,6,23,25,32.49599966406822,7
2018-06-24 00:00:00,2018,6,24,26,33.79000000655651,1
2018-06-25 00:00:00,2018,6,25,26,23.448999911546707,2
2018-06-26 00:00:00,2018,6,26,26,0,3
2018-06-27 00:00:00,2018,6,27,26,25.84500002861023,4
2018-06-28 00:00:00,2018,6,28,26,44.18400025367737,5
2018-06-29 00:00:00,2018,6,29,26,33.58000040054321,6
2018-06-30 00:00:00,2018,6,30,26,56.608000084757805,7
2018-07-01 00:00:00,2018,7,1,27,63.038000255823135,1
2018-07-02 00:00:00,2018,7,2,27,10.147000014781952,2
2018-07-03 00:00:00,2018,7,3,27,31.19000005722046,3
2018-07-04 00:00:00,2018,7,4,27,30.240999937057495,4
2018-07-05 00:00:00,2018,7,5,27,16.720000207424164,5
2018-07-06 00:00:00,2018,7,6,27,27.27900004386902,6
2018-07-07 00:00:00,2018,7,7,27,41.10700035095215,7
2018-07-08 00:00:00,2018,7,8,28,18.754999965429306,1
2018-07-09 00:00:00,2018,7,9,28,11.976000249385834,2
2018-07-10 00:00:00,2018,7,10,28,1.125,3
2018-07-11 00:00:00,2018,7,11,28,10.095000177621841,4
2018-07-12 00:00:00,2018,7,12,28,15.07600000500679,5
2018-07-13 00:00:00,2018,7,13,28,23.538999915122986,6
2018-07-14 00:00:00,2018,7,14,28,37.28000043332577,7
2018-07-15 00:00:00,2018,7,15,29,30.422000020742416,1
2018-07-16 00:00:00,2018,7,16,29,21.643999993801117,2
2018-07-17 00:00:00,2018,7,17,29,20.67799997329712,3
2018-07-18 00:00:00,2018,7,18,29,24.493000090122223,4
2018-07-19 00:00:00,2018,7,19,29,24.030000388622284,5
2018-07-20 00:00:00,2018,7,20,29,12.876999944448471,6
2018-07-21 00:00:00,2018,7,21,29,0.515999972820282,7
2018-07-22 00:00:00,2018,7,22,30,28.47999995946884,1
2018-07-23 00:00:00,2018,7,23,30,4.191000133752823,2
2018-07-24 00:00:00,2018,7,24,30,14.382999867200851,3
2018-07-25 00:00:00,2018,7,25,30,14.087000072002411,4
2018-07-26 00:00:00,2018,7,26,30,17.21600017696619,5
2018-07-27 00:00:00,2018,7,27,30,22.23400000622496,6
2018-07-28 00:00:00,2018,7,28,30,71.42099949717522,7
2018-07-29 00:00:00,2018,7,29,31,40.73000031709671,1
2018-07-30 00:00:00,2018,7,30,31,10.24900010228157,2
2018-07-31 00:00:00,2018,7,31,31,24.84800013899803,3
2018-08-01 00:00:00,2018,8,1,31,41.256000101566315,4
2018-08-02 00:00:00,2018,8,2,31,28.969000190496445,5
2018-08-03 00:00:00,2018,8,3,31,24.01600030064583,6
2018-08-04 00:00:00,2018,8,4,31,35.127999901771545,7
2018-08-05 00:00:00,2018,8,5,32,8.321000099182129,1
2018-08-06 00:00:00,2018,8,6,32,9.212000012397766,2
2018-08-07 00:00:00,2018,8,7,32,15.375,3
2018-08-08 00:00:00,2018,8,8,32,15.082999795675278,4
2018-08-09 00:00:00,2018,8,9,32,20.446999818086624,5
2018-08-10 00:00:00,2018,8,10,32,15.02000007033348,6
2018-08-11 00:00:00,2018,8,11,32,29.0800002515316,7
2018-08-12 00:00:00,2018,8,12,33,20.745999805629253,1
2018-08-13 00:00:00,2018,8,13,33,11.694000005722046,2
2018-08-14 00:00:00,2018,8,14,33,15.8299999833107,3
2018-08-15 00:00:00,2018,8,15,33,15.516000002622604,4
2018-08-16 00:00:00,2018,8,16,33,16.17900002002716,5
2018-08-17 00:00:00,2018,8,17,33,19.8440001308918,6
2018-08-18 00:00:00,2018,8,18,33,53.69699987769127,7
2018-08-19 00:00:00,2018,8,19,34,27.14799976348877,1
2018-08-20 00:00:00,2018,8,20,34,7.6059998869895935,2
2018-08-21 00:00:00,2018,8,21,34,25.107999622821808,3
2018-08-22 00:00:00,2018,8,22,34,20.0040000975132,4
2018-08-23 00:00:00,2018,8,23,34,20.281000316143036,5
2018-08-24 00:00:00,2018,8,24,34,40.16899989545345,6
2018-08-25 00:00:00,2018,8,25,34,41.72300010919571,7
2018-08-26 00:00:00,2018,8,26,35,33.86699986457825,1
2018-08-27 00:00:00,2018,8,27,35,24.84199982881546,2
2018-08-28 00:00:00,2018,8,28,35,19.71599990129471,3
2018-08-29 00:00:00,2018,8,29,35,30.844000190496445,4
2018-08-30 00:00:00,2018,8,30,35,15.331000000238419,5
2018-08-31 00:00:00,2018,8,31,35,58.12499991059303,6
2018-09-01 00:00:00,2018,9,1,35,40.05100014805794,7
2018-09-02 00:00:00,2018,9,2,36,32.228000074625015,1
2018-09-03 00:00:00,2018,9,3,36,7.344999939203262,2
2018-09-04 00:00:00,2018,9,4,36,20.52200037240982,3
2018-09-05 00:00:00,2018,9,5,36,16.94699990749359,4
2018-09-06 00:00:00,2018,9,6,36,7.060000061988831,5
2018-09-07 00:00:00,2018,9,7,36,19.84100016951561,6
2018-09-08 00:00:00,2018,9,8,36,38.9420001655817,7
2018-09-09 00:00:00,2018,9,9,37,30.10899990797043,1
2018-09-10 00:00:00,2018,9,10,37,22.26800000667572,2
2018-09-11 00:00:00,2018,9,11,37,34.721999913454056,3
2018-09-12 00:00:00,2018,9,12,37,26.998000144958496,4
2018-09-13 00:00:00,2018,9,13,37,34.83800062537193,5
2018-09-14 00:00:00,2018,9,14,37,31.488999903202057,6
2018-09-15 00:00:00,2018,9,15,37,71.61800011992455,7
2018-09-16 00:00:00,2018,9,16,38,48.040999948978424,1
2018-09-17 00:00:00,2018,9,17,38,0.4909999966621399,2
2018-09-18 00:00:00,2018,9,18,38,28.242999732494354,3
2018-09-19 00:00:00,2018,9,19,38,9.938999950885773,4
2018-09-20 00:00:00,2018,9,20,38,27.754000037908554,5
2018-09-21 00:00:00,2018,9,21,38,23.049999982118607,6
2018-09-22 00:00:00,2018,9,22,38,43.86299976706505,7
2018-09-23 00:00:00,2018,9,23,39,22.122999846935272,1
2018-09-24 00:00:00,2018,9,24,39,7.3399999141693115,2
2018-09-25 00:00:00,2018,9,25,39,20.87999999523163,3
2018-09-26 00:00:00,2018,9,26,39,13.330000162124634,4
2018-09-27 00:00:00,2018,9,27,39,6.669999957084656,5
2018-09-28 00:00:00,2018,9,28,39,25.21600031852722,6
2018-09-29 00:00:00,2018,9,29,39,89.2819998562336,7
2018-09-30 00:00:00,2018,9,30,40,29.527999818325043,1
2018-10-01 00:00:00,2018,10,1,40,0,2
2018-10-02 00:00:00,2018,10,2,40,12.976999998092651,3
2018-10-03 00:00:00,2018,10,3,40,17.913999915122986,4
2018-10-04 00:00:00,2018,10,4,40,18.316000193357468,5
2018-10-05 00:00:00,2018,10,5,40,29.941000252962112,6
2018-10-06 00:00:00,2018,10,6,40,38.48099982738495,7
2018-10-07 00:00:00,2018,10,7,41,12.71399998664856,1
2018-10-08 00:00:00,2018,10,8,41,14.226999998092651,2
2018-10-09 00:00:00,2018,10,9,41,11.312999784946442,3
2018-10-10 00:00:00,2018,10,10,41,18.013000011444092,4
2018-10-11 00:00:00,2018,10,11,41,8.906999856233597,5
2018-10-12 00:00:00,2018,10,12,41,22.458000034093857,6
2018-10-13 00:00:00,2018,10,13,41,58.97099977731705,7
2018-10-14 00:00:00,2018,10,14,42,23.646999776363373,1
2018-10-15 00:00:00,2018,10,15,42,5.068000018596649,2
2018-10-16 00:00:00,2018,10,16,42,13.560000091791153,3
2018-10-17 00:00:00,2018,10,17,42,4.570999920368195,4
2018-10-18 00:00:00,2018,10,18,42,19.350000143051147,5
2018-10-19 00:00:00,2018,10,19,42,23.198000013828278,6
2018-10-20 00:00:00,2018,10,20,42,25.24399994313717,7
2018-10-21 00:00:00,2018,10,21,43,9.948999971151352,1
2018-10-22 00:00:00,2018,10,22,43,8.885000050067902,2
2018-10-23 00:00:00,2018,10,23,43,9.613999903202057,3
2018-10-24 00:00:00,2018,10,24,43,8.668999999761581,4
2018-10-25 00:00:00,2018,10,25,43,4.869999885559082,5
2018-10-26 00:00:00,2018,10,26,43,30.584999918937683,6
2018-10-27 00:00:00,2018,10,27,43,31.51500004529953,7
